root,course_listing,note,course,title,credits,level,restrictions,section_listing,section_note,section,days,instructor,bldg_and_rm,bldg,rm
root,course_listing,,416-140,OUR URBAN ENVIRONMENT: INTRODUCTION TO URBAN GEOGRAPHY,3,U,; (SS) PREREQ: NONE,section_listing,,Se 001,TR,Ottone,bldg_and_rm,BOL,B95
root,course_listing,,416-214,WISCONSIN,3,U,; ; PREREQ: SOPH ST,section_listing,,Se 001,TR,West,bldg_and_rm,BOL,268
root,course_listing,,416-215,INTRODUCTION TO GEOGRAPHIC INFORMATION SYSTEMS,3,U,; ; PREREQ: NONE,section_listing,,Se 001,MWF,Day,bldg_and_rm,BOL,B95
root,course_listing,,416-306,NATURAL HAZARDS,3,U,; (NS) PREREQ: JR ST & A PHYSICAL GEOG COURSE RECOM ; (205) ;,section_listing,,Se 001,MWF,DE Sousa,bldg_and_rm,BOL,B60
root,course_listing,,416-310,GENERAL CLIMATOLOGY,3,U,; ; PREREQ: JR ST & A COURSE IN PHYSICAL GEOG OR METEOROLOGY RECOM,section_listing,,Se 001,TR,Schwartz,bldg_and_rm,BOL,B95
root,course_listing,,416-350,CONSERVATION OF NATURAL RESOURCES,3,U,; (SS) PREREQ: SOPH ST,section_listing,,Se 001,MWF,Fredlund,bldg_and_rm,BOL,B46
root,course_listing,,416-405,INTRODUCTORY CARTOGRAPHY,4,U/G,; ; PREREQ: JR ST & GEOG 110, OR 115 OR 125 OR EQUIV COURSE IN GEO SCI, ATM SCI, ANTHRO, BIO SCI OR ARCH ; ; ENROL IN LC 401 & ANY LA 801-803; & GRAD HR TBA,section_listing,,Lc 401,TR,Zimmerman,bldg_and_rm,BOL,B95
root,course_listing,,416-405,INTRODUCTORY CARTOGRAPHY,4,U/G,; ; PREREQ: JR ST & GEOG 110, OR 115 OR 125 OR EQUIV COURSE IN GEO SCI, ATM SCI, ANTHRO, BIO SCI OR ARCH ; ; ENROL IN LC 401 & ANY LA 801-803; & GRAD HR TBA,section_listing,,La 801,T,Huang,bldg_and_rm,BOL,293
root,course_listing,,416-405,INTRODUCTORY CARTOGRAPHY,4,U/G,; ; PREREQ: JR ST & GEOG 110, OR 115 OR 125 OR EQUIV COURSE IN GEO SCI, ATM SCI, ANTHRO, BIO SCI OR ARCH ; ; ENROL IN LC 401 & ANY LA 801-803; & GRAD HR TBA,section_listing,,La 802,R,Huang,bldg_and_rm,BOL,293
root,course_listing,,416-405,INTRODUCTORY CARTOGRAPHY,4,U/G,; ; PREREQ: JR ST & GEOG 110, OR 115 OR 125 OR EQUIV COURSE IN GEO SCI, ATM SCI, ANTHRO, BIO SCI OR ARCH ; ; ENROL IN LC 401 & ANY LA 801-803; & GRAD HR TBA,section_listing,,La 803,R,Huang,bldg_and_rm,BOL,293
root,course_listing,,416-420,METHODS AND PRINCIPLES IN LAND FORM GEOGRAPHY,3,U/G,; ; PREREQ: JR ST & GEOG 120 OR 121 OR GEO SCI 101,section_listing,,Se 001,M,Day,bldg_and_rm,BOL,487
root,course_listing,,416-460,HISTORICAL GEOGRAPHY OF THE UNITED STATES,3,U/G,; ; PREREQ: JR ST & ONE OF THE FOLLOWING: GEOG 105, 110, 201, 211, OR 304; HIST 151, 152, 251, OR 252,section_listing,,Se 001,MWF,Edwards,bldg_and_rm,BOL,268
root,course_listing,,416-464,ENVIRONMENTAL PROBLEMS,3,U/G,; ; PREREQ: JR ST & AN INTRO COURSE IN A LIFE SCIENCE OR ENVIRONMENTAL SCIENCE,section_listing,,Se 001,MWF,DE Sousa,bldg_and_rm,BOL,268
root,course_listing,#,216-809,INTERNATIONAL BUSINESS STRATEGY,3,G,; ; PREREQ: GRAD ST; BUS ADM 800(P) & 806(P), OR CONS INSTR,section_listing,e,Se 001,M,Moore,bldg_and_rm,BUS,N440
root,course_listing,,416-547,QUANTITATIVE ANALYSIS IN GEOGRAPHY II,3,U/G,; ; PREREQ: JR ST; GEOG 247(447)(P) OR DEPT APPROVED EQUIV,section_listing,e,Se 001,R,Wei,bldg_and_rm,BOL,487
root,course_listing,,422-100,INTRODUCTION TO THE EARTH,3,U,; (NS+) VOLUNTARY FIELD TRIP FOR WHICH FEE IS ASSESSED. NOT OPEN FOR CR TO STUDENTS WHO HAVE HAD OR ARE CONC REG IN GEO SCI 101. PREREQ: NONE ; ; ENROL IN EITHER LC 401 OR 402 & ANY LA 901-916 THAT DOES NOT CONFLICT,section_listing,e,Lc 402,T,Grundl,bldg_and_rm,LAP,162
root,course_listing,,422-100,INTRODUCTION TO THE EARTH,3,U,; (NS+) VOLUNTARY FIELD TRIP FOR WHICH FEE IS ASSESSED. NOT OPEN FOR CR TO STUDENTS WHO HAVE HAD OR ARE CONC REG IN GEO SCI 101. PREREQ: NONE ; ; ENROL IN EITHER LC 401 OR 402 & ANY LA 901-916 THAT DOES NOT CONFLICT,section_listing,,La 901,M,TA,bldg_and_rm,LAP,241
root,course_listing,,422-100,INTRODUCTION TO THE EARTH,3,U,; (NS+) VOLUNTARY FIELD TRIP FOR WHICH FEE IS ASSESSED. NOT OPEN FOR CR TO STUDENTS WHO HAVE HAD OR ARE CONC REG IN GEO SCI 101. PREREQ: NONE ; ; ENROL IN EITHER LC 401 OR 402 & ANY LA 901-916 THAT DOES NOT CONFLICT,section_listing,,La 902,T,TA,bldg_and_rm,LAP,241
root,course_listing,,422-100,INTRODUCTION TO THE EARTH,3,U,; (NS+) VOLUNTARY FIELD TRIP FOR WHICH FEE IS ASSESSED. NOT OPEN FOR CR TO STUDENTS WHO HAVE HAD OR ARE CONC REG IN GEO SCI 101. PREREQ: NONE ; ; ENROL IN EITHER LC 401 OR 402 & ANY LA 901-916 THAT DOES NOT CONFLICT,section_listing,,La 903,W,TA,bldg_and_rm,LAP,241
root,course_listing,,422-100,INTRODUCTION TO THE EARTH,3,U,; (NS+) VOLUNTARY FIELD TRIP FOR WHICH FEE IS ASSESSED. NOT OPEN FOR CR TO STUDENTS WHO HAVE HAD OR ARE CONC REG IN GEO SCI 101. PREREQ: NONE ; ; ENROL IN EITHER LC 401 OR 402 & ANY LA 901-916 THAT DOES NOT CONFLICT,section_listing,,La 904,R,TA,bldg_and_rm,LAP,241
root,course_listing,,422-100,INTRODUCTION TO THE EARTH,3,U,; (NS+) VOLUNTARY FIELD TRIP FOR WHICH FEE IS ASSESSED. NOT OPEN FOR CR TO STUDENTS WHO HAVE HAD OR ARE CONC REG IN GEO SCI 101. PREREQ: NONE ; ; ENROL IN EITHER LC 401 OR 402 & ANY LA 901-916 THAT DOES NOT CONFLICT,section_listing,,La 905,W,TA,bldg_and_rm,LAP,241
root,course_listing,,422-100,INTRODUCTION TO THE EARTH,3,U,; (NS+) VOLUNTARY FIELD TRIP FOR WHICH FEE IS ASSESSED. NOT OPEN FOR CR TO STUDENTS WHO HAVE HAD OR ARE CONC REG IN GEO SCI 101. PREREQ: NONE ; ; ENROL IN EITHER LC 401 OR 402 & ANY LA 901-916 THAT DOES NOT CONFLICT,section_listing,,La 906,F,TA,bldg_and_rm,LAP,241
root,course_listing,,422-100,INTRODUCTION TO THE EARTH,3,U,; (NS+) VOLUNTARY FIELD TRIP FOR WHICH FEE IS ASSESSED. NOT OPEN FOR CR TO STUDENTS WHO HAVE HAD OR ARE CONC REG IN GEO SCI 101. PREREQ: NONE ; ; ENROL IN EITHER LC 401 OR 402 & ANY LA 901-916 THAT DOES NOT CONFLICT,section_listing,,La 907,F,TA,bldg_and_rm,LAP,241
root,course_listing,,422-100,INTRODUCTION TO THE EARTH,3,U,; (NS+) VOLUNTARY FIELD TRIP FOR WHICH FEE IS ASSESSED. NOT OPEN FOR CR TO STUDENTS WHO HAVE HAD OR ARE CONC REG IN GEO SCI 101. PREREQ: NONE ; ; ENROL IN EITHER LC 401 OR 402 & ANY LA 901-916 THAT DOES NOT CONFLICT,section_listing,,La 908,M,TA,bldg_and_rm,LAP,241
root,course_listing,,422-100,INTRODUCTION TO THE EARTH,3,U,; (NS+) VOLUNTARY FIELD TRIP FOR WHICH FEE IS ASSESSED. NOT OPEN FOR CR TO STUDENTS WHO HAVE HAD OR ARE CONC REG IN GEO SCI 101. PREREQ: NONE ; ; ENROL IN EITHER LC 401 OR 402 & ANY LA 901-916 THAT DOES NOT CONFLICT,section_listing,,La 909,T,TA,bldg_and_rm,LAP,241
root,course_listing,,422-100,INTRODUCTION TO THE EARTH,3,U,; (NS+) VOLUNTARY FIELD TRIP FOR WHICH FEE IS ASSESSED. NOT OPEN FOR CR TO STUDENTS WHO HAVE HAD OR ARE CONC REG IN GEO SCI 101. PREREQ: NONE ; ; ENROL IN EITHER LC 401 OR 402 & ANY LA 901-916 THAT DOES NOT CONFLICT,section_listing,e,La 910,R,TA,bldg_and_rm,LAP,241
root,course_listing,,422-100,INTRODUCTION TO THE EARTH,3,U,; (NS+) VOLUNTARY FIELD TRIP FOR WHICH FEE IS ASSESSED. NOT OPEN FOR CR TO STUDENTS WHO HAVE HAD OR ARE CONC REG IN GEO SCI 101. PREREQ: NONE ; ; ENROL IN EITHER LC 401 OR 402 & ANY LA 901-916 THAT DOES NOT CONFLICT,section_listing,e,La 911,W,TA,bldg_and_rm,LAP,241
root,course_listing,,422-100,INTRODUCTION TO THE EARTH,3,U,; (NS+) VOLUNTARY FIELD TRIP FOR WHICH FEE IS ASSESSED. NOT OPEN FOR CR TO STUDENTS WHO HAVE HAD OR ARE CONC REG IN GEO SCI 101. PREREQ: NONE ; ; ENROL IN EITHER LC 401 OR 402 & ANY LA 901-916 THAT DOES NOT CONFLICT,section_listing,,La 913,R,TA,bldg_and_rm,LAP,241
root,course_listing,,422-100,INTRODUCTION TO THE EARTH,3,U,; (NS+) VOLUNTARY FIELD TRIP FOR WHICH FEE IS ASSESSED. NOT OPEN FOR CR TO STUDENTS WHO HAVE HAD OR ARE CONC REG IN GEO SCI 101. PREREQ: NONE ; ; ENROL IN EITHER LC 401 OR 402 & ANY LA 901-916 THAT DOES NOT CONFLICT,section_listing,,La 914,M,TA,bldg_and_rm,LAP,241
root,course_listing,,422-100,INTRODUCTION TO THE EARTH,3,U,; (NS+) VOLUNTARY FIELD TRIP FOR WHICH FEE IS ASSESSED. NOT OPEN FOR CR TO STUDENTS WHO HAVE HAD OR ARE CONC REG IN GEO SCI 101. PREREQ: NONE ; ; ENROL IN EITHER LC 401 OR 402 & ANY LA 901-916 THAT DOES NOT CONFLICT,section_listing,,La 915,W,TA,bldg_and_rm,LAP,241
root,course_listing,,422-100,INTRODUCTION TO THE EARTH,3,U,; (NS+) VOLUNTARY FIELD TRIP FOR WHICH FEE IS ASSESSED. NOT OPEN FOR CR TO STUDENTS WHO HAVE HAD OR ARE CONC REG IN GEO SCI 101. PREREQ: NONE ; ; ENROL IN EITHER LC 401 OR 402 & ANY LA 901-916 THAT DOES NOT CONFLICT,section_listing,,La 916,M,TA,bldg_and_rm,LAP,241
root,course_listing,,422-105,EARTH, AIR, FIRE AND WATER,3,U,; (NS) COUNTS AS REPEAT OF ATM SCI 105. PREREQ: NONE,section_listing,,Lc 401,MWF,Taylor,bldg_and_rm,LAP,162
root,course_listing,,422-106,THE EARTH ENVIRONMENT,3,U,; (NS) VOLUNTARY FIELD TRIP FOR WHICH FEE IS ASSESSED. PREREQ: NONE,section_listing,,Lc 401,TR,Acad Staff,bldg_and_rm,LAP,160
root,course_listing,,422-106,THE EARTH ENVIRONMENT,3,U,; (NS) VOLUNTARY FIELD TRIP FOR WHICH FEE IS ASSESSED. PREREQ: NONE,section_listing,,Lc 402,MWF,Acad Staff,bldg_and_rm,BOL,B60
root,course_listing,,422-150,INTRODUCTION TO OCEAN SCIENCES,3,U,; (NS) NOT OPEN FOR CR TO STUDENTS WHO HAVE HAD GEO SCI 460. PREREQ: NONE,section_listing,,Lc 401,MWF,Sverdrup,bldg_and_rm,LAP,160
root,course_listing,,422-151,OCEAN SCIENCES LABORATORY,2,U,; (NS+) NOT OPEN FOR CR TO STUDENTS WHO HAVE HAD GEO SCI 460 OR 461. PREREQ: GEO SCI 150(C),section_listing,,La 901,M,Sverdrup,bldg_and_rm,LAP,262
root,course_listing,,422-185,INTRODUCTORY EARTH SCIENCE FOR TEACHERS,3,U,; (NS+) NOT OPEN FOR CR TO STUDENTS W/CR IN GEO SCI 100, 105, OR ATM SCI 105. REQUIRED FIELD TRIPS FOR WHICH FEES ARE ASSESSED. PREREQ: REGIS IN ELEM, EARLY CHILDHOOD, OR EXCEP EDUC CURRIC, EDBA CLASSIF,OR CONS INSTR ; ; ENROL IN LC 401 AND LA 901,section_listing,,Lc 401,T,Kean,bldg_and_rm,LAP,236
root,course_listing,,422-185,INTRODUCTORY EARTH SCIENCE FOR TEACHERS,3,U,; (NS+) NOT OPEN FOR CR TO STUDENTS W/CR IN GEO SCI 100, 105, OR ATM SCI 105. REQUIRED FIELD TRIPS FOR WHICH FEES ARE ASSESSED. PREREQ: REGIS IN ELEM, EARLY CHILDHOOD, OR EXCEP EDUC CURRIC, EDBA CLASSIF,OR CONS INSTR ; ; ENROL IN LC 401 AND LA 901,section_listing,,La 901,R,Kean,bldg_and_rm,LAP,236
root,course_listing,#+,216-813,OBJECT-ORIENTED AND VISUAL PARADIGMS,2,G,; ; PREREQ: GRAD ST; BUS ADM 740(P),section_listing,e,Se 001,R,Sinha,bldg_and_rm,BUS,N126
root,course_listing,,422-301,PRINCIPLES OF MINERALOGY,4,U,; ; PREREQ: GEO SCI 100 OR 101 & A COURSE IN COLLEGE CHEMISTRY ; ; ENROL IN LC 401 & LA 901,section_listing,,Lc 401,TR,Acad Staff,bldg_and_rm,LAP,252
root,course_listing,,422-301,PRINCIPLES OF MINERALOGY,4,U,; ; PREREQ: GEO SCI 100 OR 101 & A COURSE IN COLLEGE CHEMISTRY ; ; ENROL IN LC 401 & LA 901,section_listing,,La 901,MW,Acad Staff,bldg_and_rm,LAP,245
root,course_listing,,422-316,INTRODUCTION TO GEOPHYSICS,3,U,; ; PREREQ: GEO SCI 100 OR 101 & PHYSICS 120 OR 219,section_listing,,Lc 401,TR,Kean,bldg_and_rm,LAP,236
root,course_listing,,422-414,STRUCTURAL GEOLOGY,4,U,; ; PREREQ: JR ST; GEO SCI 302(P) & MATH 231(C) ; ; ENROL IN LC 401 & LA 901,section_listing,,La 901,R,Cronin,bldg_and_rm,LAP,268
root,course_listing,,422-463,PHYSICAL HYDROGEOLOGY,3,U/G,; ; FIELD TRIP FOR WHICH FEE IS ASSESSED. PREREQ: JR ST & GEO SCI 100 OR 101 & MATH 232 ; ; ENROL IN LC 401 AND LA 901,section_listing,,La 901,TR,TA,bldg_and_rm,LAP,262
root,course_listing,,422-515,PHYSICAL SEDIMENTOLOGY,3,U/G,; ; FIELDS TRIP FOR WHICH A FEE IS ASSESSED. PREREQ: JR ST; GEO SCI 511(P),section_listing,,La 901,W,Isbell,bldg_and_rm,LAP,236
root,course_listing,,422-550,SOILS, LANDSCAPE, AND THE ENVIRONMENT,3,U/G,; ; REQUIRED FIELD TRIP. PREREQ: JR ST; GEO SCI 401(P) OR GEOG 475(P) OR CONS INSTR,section_listing,,Lc 401,TR,Lasca,bldg_and_rm,LAP,268
root,course_listing,#+,216-815,DISTRIBUTED INFORMATION SYSTEMS AND NETWORKS,2,G,; ; PREREQ: GRAD ST; BUS ADM 747(P) & 740(P),section_listing,e,Se 001,T,Jain,bldg_and_rm,BUS,N126
root,course_listing,,422-655,TOPICS IN STRUCTURE AND TECTONICS:,1-3,U/G,; ; RETAKABLE W/CHG IN TOPIC TO 9 CR MAX. PREREQ: JR ST; GEO SCI 414(P) OR 555(P),section_listing,,Lc 401,MWF,Cronin
      Sverdrup,bldg_and_rm,LAP,268
root,course_listing,,424-101,FIRST-SEMESTER GERMAN,4,U,; (103) PREREQ: NONE ; ; L&S CREDIT FOR EQUIVALENT PREPARATION. LAB REQUIRED,section_listing,,Se 001,MWRF
      T,Schueller,bldg_and_rm,CRT,B25
          CRT
root,course_listing,,424-101,FIRST-SEMESTER GERMAN,4,U,; (103) PREREQ: NONE ; ; L&S CREDIT FOR EQUIVALENT PREPARATION. LAB REQUIRED,section_listing,,Se 002,MWRF
      T,Barnes,bldg_and_rm,CRT,B25
          CRT
root,course_listing,,424-101,FIRST-SEMESTER GERMAN,4,U,; (103) PREREQ: NONE ; ; L&S CREDIT FOR EQUIVALENT PREPARATION. LAB REQUIRED,section_listing,e,Se 003,MW
      M,Schulz
      Schulz,bldg_and_rm,CRT,B25
          CRT
root,course_listing,,424-102,SECOND-SEMESTER GERMAN,4,U,; (104) PREREQ: GERMAN 101(P), OR 1 YR HIGH SCHOOL GERMAN OR EQUIV AS DETERMINED BY PLACEMENT TEST ; ; L&S CREDIT FOR EQUIVALENT PREPARATION. LAB REQUIRED,section_listing,e,Se 002,MW
      W,GromesGromes,bldg_and_rm,CRT,319CRT
root,course_listing,,424-111,GERMAN LIFE AND CIVILIZATION: PART I,3,U,; (HU) SATISFIES L&S INTERNATIONAL REQUIREMENT. PREREQ: NONE,section_listing,,Se 001,TR,Acad Staff,bldg_and_rm,CRT,119
root,course_listing,,424-111,GERMAN LIFE AND CIVILIZATION: PART I,3,U,; (HU) SATISFIES L&S INTERNATIONAL REQUIREMENT. PREREQ: NONE,section_listing,,Se 002,M,Davis,bldg_and_rm,CRT,309
root,course_listing,,424-203,THIRD-SEMESTER GERMAN,3,U,; ; PREREQ: GERMAN 102(P), 2 YR HS GERMAN, OR EQUIV AS DETERMINED BY PLACEMENT TEST ; ; L&S CREDIT FOR EQUIVALENT PREPARATION,section_listing,,Se 001,MWF,Gromes,bldg_and_rm,CRT,219
root,course_listing,,424-203,THIRD-SEMESTER GERMAN,3,U,; ; PREREQ: GERMAN 102(P), 2 YR HS GERMAN, OR EQUIV AS DETERMINED BY PLACEMENT TEST ; ; L&S CREDIT FOR EQUIVALENT PREPARATION,section_listing,e,Se 002,MW,Damm,bldg_and_rm,CRT,119
root,course_listing,,424-204,FOURTH-SEMESTER GERMAN,3,U,; ; PREREQ: GERMAN 203(P), 3 YR HS GERMAN, OR EQUIV AS DETERMINED BY PLACEMENT TEST ; ; L&S CREDIT FOR EQUIVALENT PREPARATION,section_listing,,Se 001,MWF,Schueller,bldg_and_rm,CRT,219
root,course_listing,,424-204,FOURTH-SEMESTER GERMAN,3,U,; ; PREREQ: GERMAN 203(P), 3 YR HS GERMAN, OR EQUIV AS DETERMINED BY PLACEMENT TEST ; ; L&S CREDIT FOR EQUIVALENT PREPARATION,section_listing,e,Se 002,MW,Behrend,bldg_and_rm,CRT,866
root,course_listing,,424-326,THIRD YEAR COMPOSITION AND CONVERSATION,3,U,; ; PREREQ: GERMAN 204(P) OR EQUIV ; ; L&S CREDIT FOR EQUIVALENT PREPARATION,section_listing,,Se 001,MWF,Watson-Madler,bldg_and_rm,CRT,119
root,course_listing,,424-360,GERMAN FOR INTERNATIONAL BUSINESS COMMUNICATION I,3,U,; ; PREREQ: GERMAN 204(P) OR EQUIV,section_listing,,Se 001,MWF,Acad Staff,bldg_and_rm,CRT,109
root,course_listing,,424-426,FOURTH-YEAR COMPOSITION AND CONVERSATION,3,U,; ; PREREQ: GERMAN 326(P) ; ; L&S CREDIT FOR EQUIVALENT PREPARATION,section_listing,,Se 001,TR,Davis,bldg_and_rm,CRT,303
root,course_listing,,424-458,POST-WAR GERMAN LITERATURE: 1945-65,3,U,; ; PREREQ: GERMAN 221(P). GERMAN 321(R) & 322(R),section_listing,,Se 001,MW,Watson-Madler,bldg_and_rm,CRT,866
root,course_listing,,428-103,INTRODUCTION TO CLASSICAL GREEK I,4,U,; ; PREREQ: NONE,section_listing,,Se 001,MTWR,Monti,bldg_and_rm,CRT,109
root,course_listing,,437-101,INTRODUCTION TO HEALTH AND DISEASE,2,U,; ; PREREQ: NONE,section_listing,,Lc 401,R,Gratz,bldg_and_rm,BUS,N140
root,course_listing,,437-102,HEALTH CARE DELIVERY IN THE UNITED STATES,3,U,; ; PREREQ: NONE,section_listing,e,Lc 401,R,Garber,bldg_and_rm,BOL,B95
root,course_listing,,437-105,SURVEY OF THE HEALTH PROFESSIONS,3,U,; (SS) PREREQ: NONE,section_listing,,Lc 401,MW,Gratz,bldg_and_rm,BOL,B56BOL
root,course_listing,,437-203,HUMAN LIFE CYCLE,3,U,; (SS) PREREQ: SOPH ST OR CONS INSTR,section_listing,,Lc 401,TR,Faculty,bldg_and_rm,MER,131
root,course_listing,#,437-220,LEADING HEALTHCARE PROFESSIONALS,3,U,; ; PREREQ: HLTHSCI 105(P) OR CONS INSTR,section_listing,,Lc 401,W,Stegall,bldg_and_rm,BOL,B56
root,course_listing,#,437-420,ADVANCED SYSTEMS THINKING FOR HEALTHCARE LEADERS,3,U/G,; ; PREREQ: SR ST; HLTHSCI 220(P) & 307(P); HIA 340(P); BUS ADM 330(P); OR CONS INSTR,section_listing,,Lc 401,TR,Stegall,bldg_and_rm,BUS,N126
root,course_listing,,430-222,LANGUAGE OF MEDICINE,3,U,; ; PREREQ: NONE ; ; NO DROPS ALLOWED AFTER 5TH WK,section_listing,,Lc 401,TR,Verhagen,bldg_and_rm,PHY,135
root,course_listing,,430-222,LANGUAGE OF MEDICINE,3,U,; ; PREREQ: NONE ; ; NO DROPS ALLOWED AFTER 5TH WK,section_listing,,Lc 402,MW,Verhagen,bldg_and_rm,MER,214
root,course_listing,#+,216-826,TAX PLANNING FOR INDIVIDUALS,3,G,; ; PREREQ: GRAD ST; BUS ADM 820(C),section_listing,e,Se 001,T,Konkol,bldg_and_rm,BUS,S233
root,course_listing,,430-224,INTRODUCTION TO MICROCOMPUTERS FOR ALLIED HEALTH PROFESSIONS,3,U,; ; PREREQ: PROFESSIONAL OR PREPROFESSIONAL STUDENT IN ALLIED HEALTH ; ; ENROL IN LC 401 & LA 801 OR 802; PREFERENCE WILL BE GIVEN TO STUDENTS IN THE OT PROFESSIONAL PROGRAM FOR LA 801; OTHERS ENROL IN LA 802,section_listing,,Lc 401,T,Wilkes-Zemanov,bldg_and_rm,BUS,S195
root,course_listing,,430-224,INTRODUCTION TO MICROCOMPUTERS FOR ALLIED HEALTH PROFESSIONS,3,U,; ; PREREQ: PROFESSIONAL OR PREPROFESSIONAL STUDENT IN ALLIED HEALTH ; ; ENROL IN LC 401 & LA 801 OR 802; PREFERENCE WILL BE GIVEN TO STUDENTS IN THE OT PROFESSIONAL PROGRAM FOR LA 801; OTHERS ENROL IN LA 802,section_listing,,La 801,T,Martin-Terry,bldg_and_rm,END,980
root,course_listing,,430-224,INTRODUCTION TO MICROCOMPUTERS FOR ALLIED HEALTH PROFESSIONS,3,U,; ; PREREQ: PROFESSIONAL OR PREPROFESSIONAL STUDENT IN ALLIED HEALTH ; ; ENROL IN LC 401 & LA 801 OR 802; PREFERENCE WILL BE GIVEN TO STUDENTS IN THE OT PROFESSIONAL PROGRAM FOR LA 801; OTHERS ENROL IN LA 802,section_listing,,La 802,W,Besag,bldg_and_rm,END,980
root,course_listing,,430-250,ALLIED HEALTH INFORMATION METHODS,2,U,; ; PREREQ: SATISFACTION OF UWM'S ENGLISH COMPETENCY REQUIREMENT ; ; ENROL IN LC 403 & EITHER LA 801 OR 802,section_listing,,Lc 403,T,Lynch,bldg_and_rm,MER,214
root,course_listing,,430-250,ALLIED HEALTH INFORMATION METHODS,2,U,; ; PREREQ: SATISFACTION OF UWM'S ENGLISH COMPETENCY REQUIREMENT ; ; ENROL IN LC 403 & EITHER LA 801 OR 802,section_listing,,La 801,R,Lynch,bldg_and_rm,MER,147
root,course_listing,,430-250,ALLIED HEALTH INFORMATION METHODS,2,U,; ; PREREQ: SATISFACTION OF UWM'S ENGLISH COMPETENCY REQUIREMENT ; ; ENROL IN LC 403 & EITHER LA 801 OR 802,section_listing,,La 802,R,Lynch,bldg_and_rm,END,115
root,course_listing,,430-251,HEALTH DOCUMENTATION,1,U,; ; PREREQ: NONE,section_listing,e,Lc 401,W,Olewinski,bldg_and_rm,END,189
root,course_listing,,430-321,HEALTH INFORMATION MANAGEMENT AS A PROFESSION,1,U,; ; PREREQ: NONE,section_listing,e,Lc 401,W,Lynch,bldg_and_rm,END,816
root,course_listing,,430-333,HEALTH INFORMATION PROFESSIONAL PRACTICE STANDARDS,2,U,; ; PREREQ: JR ST IN HIA OR CONS INSTR,section_listing,,Lc 401,M,Gottschalk,bldg_and_rm,END,475
root,course_listing,,430-337,INTRODUCTION TO HEALTHCARE DATABASES AND TECHNOLOGIES,3,U/G,; ; PREREQ: JR ST IN HIA OR HCA OR CONS INSTR, HIA 224(P),section_listing,e,Lc 401,MW,Novogoratz,bldg_and_rm,EMS,E180
root,course_listing,,430-350,HEALTHCARE REIMBURSEMENT SYSTEMS,3,U,; ; PREREQ: SR ST IN HIA OR HCA OR CONS INSTR,section_listing,,Lc 401,TR,Trinh,bldg_and_rm,HLT,180
root,course_listing,,430-411,DISEASE CLASSIFICATION SYSTEMS I,3,U,; ; PREREQ: JR ST IN HIA PROG, & C L SCI 301-305(P); OR CONS INSTR,section_listing,,Lc 401,W,Anderson,bldg_and_rm,END,955
root,course_listing,,430-421,OPERATIONS MANAGEMENT OF HEALTH INFORMATION CENTERS,3,U,; ; PREREQ: SR ST IN HIA OR CONS INSTR,section_listing,,Lc 401,TR,Trinh,bldg_and_rm,END,475
root,course_listing,,430-442,HEALTHCARE DATABASE DESIGN AND MANAGEMENT,3,U/G,; ; PREREQ: SR ST IN HIA, OR CONS INSTR; HIA 441(P),section_listing,e,Lc 402,R,Pemble,bldg_and_rm,MER,G42
root,course_listing,#+,216-828,TAXATION OF PARTNERSHIPS, S CORPORATIONS, AND LLCS,3,G,; ; PREREQ: GRAD ST; BUS ADM 820(C),section_listing,e,Se 001,W,Ganswindt,bldg_and_rm,BUS,S319
root,course_listing,,430-450,HEALTHCARE QUALITY MANAGEMENT,3,U,; ; PREREQ: SR ST IN HIA OR HCA PROG & C L SCI 301-305(R), & HUM KIN 270(370)(R); OR CONS INSTR,section_listing,,Lc 401,TR,Olewinski,bldg_and_rm,END,189
root,course_listing,,432-102,PERSPECTIVES ON HEALTH CARE SYSTEMS,2,U,; ; PREREQ: NONE,section_listing,,Lc 400,T,Underwood,bldg_and_rm,CUN,151
root,course_listing,,432-103,FRESHMAN SEMINAR IN PROFESSIONAL NURSING,1,U,; ; JOINTLY OFFERED WITH, & COUNTS AS REPEAT OF, FNDNURS 103 & HLTHRST 103. PREREQ: ADMIS TO PRENURSING PROG,section_listing,,Lc 400,R,Sheil,bldg_and_rm,CUN,195
root,course_listing,#+,432-210,NURSING SCIENCE: CONCEPTS OF HEALTH PROMOTION,3,U,; ; PREREQ: ADMIS TO NURS MAJOR OR CONS INSTR,section_listing,,Lc 400,MW,Johnson,bldg_and_rm,CUN,151
root,course_listing,#+,432-211,HEALTH ASSESSMENT,3,U,; ; PREREQ: HLTHMNT 210(C) & FNDNURS 230(C), OR CONS INSTR ; ; ENROL IN LC 400 & ANY LA 800-808. LABS MEET W 9/6 10-12:00 CUN G40. PATHOGEN TRAINING TUE 9/5 FROM 12:30-2 IN UNION WI RM. NON-ATTENDANCE MAY RESULT IN LOSS OF THE LAB. NO LAB SECTIONS MEET 1ST WEEK.,section_listing,,Lc 400,M,Fontana,bldg_and_rm,CUN,151
