root,course_listing,note,course,title,credits,level,restrictions,section_listing,section_note,section,days,instructor,hours,start,end
root,course_listing,,416-125,THE CHALLENGE OF OUR PHYSICAL ENVIRONMENT,3or4,U,; (NS) NOT OPEN FOR CR TO STUDENTS WITH CR IN GEOG 120 OR 121 OR 122. PREREQ: NONE ; ; COURSE OFFERED FOR 3 CR ONLY THIS SEMESTER. LECTURES FOR GEOG 125 & 120 MEET TOGETHER. ENROL IN EITHER LC 401 OR 402 & ANY DS 701-705,section_listing,,Ds 704,R,Chenoweth,hours,,3:30pm
root,course_listing,,416-125,THE CHALLENGE OF OUR PHYSICAL ENVIRONMENT,3or4,U,; (NS) NOT OPEN FOR CR TO STUDENTS WITH CR IN GEOG 120 OR 121 OR 122. PREREQ: NONE ; ; COURSE OFFERED FOR 3 CR ONLY THIS SEMESTER. LECTURES FOR GEOG 125 & 120 MEET TOGETHER. ENROL IN EITHER LC 401 OR 402 & ANY DS 701-705,section_listing,,Ds 705,F,Chenoweth,hours,,9:30am
root,course_listing,,416-140,OUR URBAN ENVIRONMENT: INTRODUCTION TO URBAN GEOGRAPHY,3,U,; (SS) PREREQ: NONE,section_listing,,Se 001,TR,Ottone,hours,11:05am,12:20pm
root,course_listing,,416-214,WISCONSIN,3,U,; ; PREREQ: SOPH ST,section_listing,,Se 001,TR,West,hours,12:30pm,1:45pm
root,course_listing,,416-215,INTRODUCTION TO GEOGRAPHIC INFORMATION SYSTEMS,3,U,; ; PREREQ: NONE,section_listing,,Se 001,MWF,Day,hours,,9:30am
root,course_listing,,416-297,STUDY ABROAD,1-12,U,; ; RETAKABLE W/CHG IN TOPIC. PREREQ: ACCEPTANCE FOR STUDY ABROAD PROG ; ; STUDY ABROAD REQUIRES ACCEPTANCE IN UWM-SPONSORED PROG. CONTACT L&S OVERSEAS PROG, GAR 107, 229-5182,section_listing,,Se 101,,Faculty,hours,,To be Arranged
root,course_listing,,416-306,NATURAL HAZARDS,3,U,; (NS) PREREQ: JR ST & A PHYSICAL GEOG COURSE RECOM ; (205) ;,section_listing,,Se 001,MWF,DE Sousa,hours,,12:30pm
root,course_listing,,416-310,GENERAL CLIMATOLOGY,3,U,; ; PREREQ: JR ST & A COURSE IN PHYSICAL GEOG OR METEOROLOGY RECOM,section_listing,,Se 001,TR,Schwartz,hours,12:30pm,1:45pm
root,course_listing,,416-350,CONSERVATION OF NATURAL RESOURCES,3,U,; (SS) PREREQ: SOPH ST,section_listing,,Se 001,MWF,Fredlund,hours,,11:30am
root,course_listing,,416-405,INTRODUCTORY CARTOGRAPHY,4,U/G,; ; PREREQ: JR ST & GEOG 110, OR 115 OR 125 OR EQUIV COURSE IN GEO SCI, ATM SCI, ANTHRO, BIO SCI OR ARCH ; ; ENROL IN LC 401 & ANY LA 801-803; & GRAD HR TBA,section_listing,,Lc 401,TR,Zimmerman,hours,9:30am,10:45am
root,course_listing,,416-405,INTRODUCTORY CARTOGRAPHY,4,U/G,; ; PREREQ: JR ST & GEOG 110, OR 115 OR 125 OR EQUIV COURSE IN GEO SCI, ATM SCI, ANTHRO, BIO SCI OR ARCH ; ; ENROL IN LC 401 & ANY LA 801-803; & GRAD HR TBA,section_listing,,La 801,T,Huang,hours,12:30pm,2:10pm
root,course_listing,,416-405,INTRODUCTORY CARTOGRAPHY,4,U/G,; ; PREREQ: JR ST & GEOG 110, OR 115 OR 125 OR EQUIV COURSE IN GEO SCI, ATM SCI, ANTHRO, BIO SCI OR ARCH ; ; ENROL IN LC 401 & ANY LA 801-803; & GRAD HR TBA,section_listing,,La 802,R,Huang,hours,7:30am,9:10am
root,course_listing,,416-405,INTRODUCTORY CARTOGRAPHY,4,U/G,; ; PREREQ: JR ST & GEOG 110, OR 115 OR 125 OR EQUIV COURSE IN GEO SCI, ATM SCI, ANTHRO, BIO SCI OR ARCH ; ; ENROL IN LC 401 & ANY LA 801-803; & GRAD HR TBA,section_listing,,La 803,R,Huang,hours,11:05am,12:45pm
root,course_listing,,416-420,METHODS AND PRINCIPLES IN LAND FORM GEOGRAPHY,3,U/G,; ; PREREQ: JR ST & GEOG 120 OR 121 OR GEO SCI 101,section_listing,,Se 001,M,Day,hours,1:30pm,4:10pm
root,course_listing,,416-460,HISTORICAL GEOGRAPHY OF THE UNITED STATES,3,U/G,; ; PREREQ: JR ST & ONE OF THE FOLLOWING: GEOG 105, 110, 201, 211, OR 304; HIST 151, 152, 251, OR 252,section_listing,,Se 001,MWF,Edwards,hours,,10:30am
root,course_listing,,416-464,ENVIRONMENTAL PROBLEMS,3,U/G,; ; PREREQ: JR ST & AN INTRO COURSE IN A LIFE SCIENCE OR ENVIRONMENTAL SCIENCE,section_listing,,Se 001,MWF,DE Sousa,hours,,9:30am
root,course_listing,,416-497,STUDY ABROAD,1-12,U,; ; RETAKABLE W/CHG IN TOPIC. PREREQ: ACCEPTANCE FOR STUDY ABROAD PROG ; ; STUDY ABROAD REQUIRES ACCEPTANCE IN UWM-SPONSORED PROG. CONTACT L&S OVERSEAS PROG, GAR 107, 229-5182,section_listing,,Se 101,,Faculty,hours,,To be Arranged
root,course_listing,#,216-809,INTERNATIONAL BUSINESS STRATEGY,3,G,; ; PREREQ: GRAD ST; BUS ADM 800(P) & 806(P), OR CONS INSTR,section_listing,e,Se 001,M,Moore,hours,5:30pm,8:10pm
root,course_listing,,416-547,QUANTITATIVE ANALYSIS IN GEOGRAPHY II,3,U/G,; ; PREREQ: JR ST; GEOG 247(447)(P) OR DEPT APPROVED EQUIV,section_listing,e,Se 001,R,Wei,hours,5:30pm,8:10pm
root,course_listing,,416-698,CARTOGRAPHY INTERNSHIP,1-6,U/G,; ; RETAKABLE TO 6 CR MAX. PREREQ: GEOG 405(P), 522(P), WRIT CONS INSTR & DEPT CHAIR,section_listing,,Se 001,,Faculty,hours,,To be Arranged
root,course_listing,,422-100,INTRODUCTION TO THE EARTH,3,U,; (NS+) VOLUNTARY FIELD TRIP FOR WHICH FEE IS ASSESSED. NOT OPEN FOR CR TO STUDENTS WHO HAVE HAD OR ARE CONC REG IN GEO SCI 101. PREREQ: NONE ; ; ENROL IN EITHER LC 401 OR 402 & ANY LA 901-916 THAT DOES NOT CONFLICT,section_listing,e,Lc 402,T,Grundl,hours,5:00pm,6:50pm
root,course_listing,,422-100,INTRODUCTION TO THE EARTH,3,U,; (NS+) VOLUNTARY FIELD TRIP FOR WHICH FEE IS ASSESSED. NOT OPEN FOR CR TO STUDENTS WHO HAVE HAD OR ARE CONC REG IN GEO SCI 101. PREREQ: NONE ; ; ENROL IN EITHER LC 401 OR 402 & ANY LA 901-916 THAT DOES NOT CONFLICT,section_listing,,La 901,M,TA,hours,1:30pm,3:20pm
root,course_listing,,422-100,INTRODUCTION TO THE EARTH,3,U,; (NS+) VOLUNTARY FIELD TRIP FOR WHICH FEE IS ASSESSED. NOT OPEN FOR CR TO STUDENTS WHO HAVE HAD OR ARE CONC REG IN GEO SCI 101. PREREQ: NONE ; ; ENROL IN EITHER LC 401 OR 402 & ANY LA 901-916 THAT DOES NOT CONFLICT,section_listing,,La 902,T,TA,hours,11:30am,1:20pm
root,course_listing,,422-100,INTRODUCTION TO THE EARTH,3,U,; (NS+) VOLUNTARY FIELD TRIP FOR WHICH FEE IS ASSESSED. NOT OPEN FOR CR TO STUDENTS WHO HAVE HAD OR ARE CONC REG IN GEO SCI 101. PREREQ: NONE ; ; ENROL IN EITHER LC 401 OR 402 & ANY LA 901-916 THAT DOES NOT CONFLICT,section_listing,,La 903,W,TA,hours,9:30am,11:20am
root,course_listing,,422-100,INTRODUCTION TO THE EARTH,3,U,; (NS+) VOLUNTARY FIELD TRIP FOR WHICH FEE IS ASSESSED. NOT OPEN FOR CR TO STUDENTS WHO HAVE HAD OR ARE CONC REG IN GEO SCI 101. PREREQ: NONE ; ; ENROL IN EITHER LC 401 OR 402 & ANY LA 901-916 THAT DOES NOT CONFLICT,section_listing,,La 904,R,TA,hours,2:30pm,4:20pm
root,course_listing,,422-100,INTRODUCTION TO THE EARTH,3,U,; (NS+) VOLUNTARY FIELD TRIP FOR WHICH FEE IS ASSESSED. NOT OPEN FOR CR TO STUDENTS WHO HAVE HAD OR ARE CONC REG IN GEO SCI 101. PREREQ: NONE ; ; ENROL IN EITHER LC 401 OR 402 & ANY LA 901-916 THAT DOES NOT CONFLICT,section_listing,,La 905,W,TA,hours,12:30pm,2:20pm
root,course_listing,,422-100,INTRODUCTION TO THE EARTH,3,U,; (NS+) VOLUNTARY FIELD TRIP FOR WHICH FEE IS ASSESSED. NOT OPEN FOR CR TO STUDENTS WHO HAVE HAD OR ARE CONC REG IN GEO SCI 101. PREREQ: NONE ; ; ENROL IN EITHER LC 401 OR 402 & ANY LA 901-916 THAT DOES NOT CONFLICT,section_listing,,La 906,F,TA,hours,10:30am,12:20pm
root,course_listing,,422-100,INTRODUCTION TO THE EARTH,3,U,; (NS+) VOLUNTARY FIELD TRIP FOR WHICH FEE IS ASSESSED. NOT OPEN FOR CR TO STUDENTS WHO HAVE HAD OR ARE CONC REG IN GEO SCI 101. PREREQ: NONE ; ; ENROL IN EITHER LC 401 OR 402 & ANY LA 901-916 THAT DOES NOT CONFLICT,section_listing,,La 907,F,TA,hours,12:30pm,2:20pm
root,course_listing,,422-100,INTRODUCTION TO THE EARTH,3,U,; (NS+) VOLUNTARY FIELD TRIP FOR WHICH FEE IS ASSESSED. NOT OPEN FOR CR TO STUDENTS WHO HAVE HAD OR ARE CONC REG IN GEO SCI 101. PREREQ: NONE ; ; ENROL IN EITHER LC 401 OR 402 & ANY LA 901-916 THAT DOES NOT CONFLICT,section_listing,,La 908,M,TA,hours,9:30am,11:20am
root,course_listing,,422-100,INTRODUCTION TO THE EARTH,3,U,; (NS+) VOLUNTARY FIELD TRIP FOR WHICH FEE IS ASSESSED. NOT OPEN FOR CR TO STUDENTS WHO HAVE HAD OR ARE CONC REG IN GEO SCI 101. PREREQ: NONE ; ; ENROL IN EITHER LC 401 OR 402 & ANY LA 901-916 THAT DOES NOT CONFLICT,section_listing,,La 909,T,TA,hours,1:30pm,3:20pm
root,course_listing,,422-100,INTRODUCTION TO THE EARTH,3,U,; (NS+) VOLUNTARY FIELD TRIP FOR WHICH FEE IS ASSESSED. NOT OPEN FOR CR TO STUDENTS WHO HAVE HAD OR ARE CONC REG IN GEO SCI 101. PREREQ: NONE ; ; ENROL IN EITHER LC 401 OR 402 & ANY LA 901-916 THAT DOES NOT CONFLICT,section_listing,e,La 910,R,TA,hours,7:00pm,8:50pm
root,course_listing,,422-100,INTRODUCTION TO THE EARTH,3,U,; (NS+) VOLUNTARY FIELD TRIP FOR WHICH FEE IS ASSESSED. NOT OPEN FOR CR TO STUDENTS WHO HAVE HAD OR ARE CONC REG IN GEO SCI 101. PREREQ: NONE ; ; ENROL IN EITHER LC 401 OR 402 & ANY LA 901-916 THAT DOES NOT CONFLICT,section_listing,e,La 911,W,TA,hours,5:00pm,6:50pm
root,course_listing,,422-100,INTRODUCTION TO THE EARTH,3,U,; (NS+) VOLUNTARY FIELD TRIP FOR WHICH FEE IS ASSESSED. NOT OPEN FOR CR TO STUDENTS WHO HAVE HAD OR ARE CONC REG IN GEO SCI 101. PREREQ: NONE ; ; ENROL IN EITHER LC 401 OR 402 & ANY LA 901-916 THAT DOES NOT CONFLICT,section_listing,,La 913,R,TA,hours,12:30pm,2:20pm
root,course_listing,,422-100,INTRODUCTION TO THE EARTH,3,U,; (NS+) VOLUNTARY FIELD TRIP FOR WHICH FEE IS ASSESSED. NOT OPEN FOR CR TO STUDENTS WHO HAVE HAD OR ARE CONC REG IN GEO SCI 101. PREREQ: NONE ; ; ENROL IN EITHER LC 401 OR 402 & ANY LA 901-916 THAT DOES NOT CONFLICT,section_listing,,La 914,M,TA,hours,11:30am,1:20pm
root,course_listing,,422-100,INTRODUCTION TO THE EARTH,3,U,; (NS+) VOLUNTARY FIELD TRIP FOR WHICH FEE IS ASSESSED. NOT OPEN FOR CR TO STUDENTS WHO HAVE HAD OR ARE CONC REG IN GEO SCI 101. PREREQ: NONE ; ; ENROL IN EITHER LC 401 OR 402 & ANY LA 901-916 THAT DOES NOT CONFLICT,section_listing,,La 915,W,TA,hours,2:30pm,4:20pm
root,course_listing,,422-100,INTRODUCTION TO THE EARTH,3,U,; (NS+) VOLUNTARY FIELD TRIP FOR WHICH FEE IS ASSESSED. NOT OPEN FOR CR TO STUDENTS WHO HAVE HAD OR ARE CONC REG IN GEO SCI 101. PREREQ: NONE ; ; ENROL IN EITHER LC 401 OR 402 & ANY LA 901-916 THAT DOES NOT CONFLICT,section_listing,,La 916,M,TA,hours,3:30pm,5:20pm
root,course_listing,,422-105,EARTH, AIR, FIRE AND WATER,3,U,; (NS) COUNTS AS REPEAT OF ATM SCI 105. PREREQ: NONE,section_listing,,Lc 401,MWF,Taylor,hours,,9:30am
root,course_listing,,422-106,THE EARTH ENVIRONMENT,3,U,; (NS) VOLUNTARY FIELD TRIP FOR WHICH FEE IS ASSESSED. PREREQ: NONE,section_listing,,Lc 401,TR,Acad Staff,hours,11:05am,12:20pm
root,course_listing,,422-106,THE EARTH ENVIRONMENT,3,U,; (NS) VOLUNTARY FIELD TRIP FOR WHICH FEE IS ASSESSED. PREREQ: NONE,section_listing,,Lc 402,MWF,Acad Staff,hours,,11:30am
root,course_listing,,422-150,INTRODUCTION TO OCEAN SCIENCES,3,U,; (NS) NOT OPEN FOR CR TO STUDENTS WHO HAVE HAD GEO SCI 460. PREREQ: NONE,section_listing,,Lc 401,MWF,Sverdrup,hours,,10:30am
root,course_listing,,422-151,OCEAN SCIENCES LABORATORY,2,U,; (NS+) NOT OPEN FOR CR TO STUDENTS WHO HAVE HAD GEO SCI 460 OR 461. PREREQ: GEO SCI 150(C),section_listing,,La 901,M,Sverdrup,hours,11:30am,1:20pm
root,course_listing,,422-185,INTRODUCTORY EARTH SCIENCE FOR TEACHERS,3,U,; (NS+) NOT OPEN FOR CR TO STUDENTS W/CR IN GEO SCI 100, 105, OR ATM SCI 105. REQUIRED FIELD TRIPS FOR WHICH FEES ARE ASSESSED. PREREQ: REGIS IN ELEM, EARLY CHILDHOOD, OR EXCEP EDUC CURRIC, EDBA CLASSIF,OR CONS INSTR ; ; ENROL IN LC 401 AND LA 901,section_listing,,Lc 401,T,Kean,hours,9:30am,11:20am
root,course_listing,,422-185,INTRODUCTORY EARTH SCIENCE FOR TEACHERS,3,U,; (NS+) NOT OPEN FOR CR TO STUDENTS W/CR IN GEO SCI 100, 105, OR ATM SCI 105. REQUIRED FIELD TRIPS FOR WHICH FEES ARE ASSESSED. PREREQ: REGIS IN ELEM, EARLY CHILDHOOD, OR EXCEP EDUC CURRIC, EDBA CLASSIF,OR CONS INSTR ; ; ENROL IN LC 401 AND LA 901,section_listing,,La 901,R,Kean,hours,9:30am,11:20am
root,course_listing,#+,216-813,OBJECT-ORIENTED AND VISUAL PARADIGMS,2,G,; ; PREREQ: GRAD ST; BUS ADM 740(P),section_listing,e,Se 001,R,Sinha,hours,7:30pm,9:10pm
root,course_listing,,422-199,INDEPENDENT STUDY,1-3,U,; ; RETAKABLE TO 6 CR MAX. PREREQ: 2.5 GPA; WRIT CONS INSTR, DEPT CHAIR & ASST DEAN FOR SAS,section_listing,,Se 005,,Cronin,hours,,To be Arranged
root,course_listing,,422-297,STUDY ABROAD,1-12,U,; ; RETAKABLE W/CHG IN TOPIC. PREREQ: ACCEPTANCE FOR STUDY ABROAD PROG ; ; STUDY ABROAD REQUIRES ACCEPTANCE IN UWM-SPONSORED PROG. CONTACT L&S OVERSEAS PROG, GAR 107, 229-5182,section_listing,,Se 101,,Faculty,hours,,To be Arranged
root,course_listing,,422-301,PRINCIPLES OF MINERALOGY,4,U,; ; PREREQ: GEO SCI 100 OR 101 & A COURSE IN COLLEGE CHEMISTRY ; ; ENROL IN LC 401 & LA 901,section_listing,,Lc 401,TR,Acad Staff,hours,,9:30am
root,course_listing,,422-301,PRINCIPLES OF MINERALOGY,4,U,; ; PREREQ: GEO SCI 100 OR 101 & A COURSE IN COLLEGE CHEMISTRY ; ; ENROL IN LC 401 & LA 901,section_listing,,La 901,MW,Acad Staff,hours,9:30am,11:20am
root,course_listing,,422-316,INTRODUCTION TO GEOPHYSICS,3,U,; ; PREREQ: GEO SCI 100 OR 101 & PHYSICS 120 OR 219,section_listing,,Lc 401,TR,Kean,hours,2:05pm,3:20pm
root,course_listing,,422-414,STRUCTURAL GEOLOGY,4,U,; ; PREREQ: JR ST; GEO SCI 302(P) & MATH 231(C) ; ; ENROL IN LC 401 & LA 901,section_listing,,La 901,R,Cronin,hours,1:30pm,3:20pm
root,course_listing,,422-463,PHYSICAL HYDROGEOLOGY,3,U/G,; ; FIELD TRIP FOR WHICH FEE IS ASSESSED. PREREQ: JR ST & GEO SCI 100 OR 101 & MATH 232 ; ; ENROL IN LC 401 AND LA 901,section_listing,,La 901,TR,TA,hours,,11:30am
root,course_listing,,422-497,STUDY ABROAD,1-12,U,; ; RETAKABLE W/CHG IN TOPIC. PREREQ: ACCEPTANCE FOR STUDY ABROAD PROG ; ; STUDY ABROAD REQUIRES ACCEPTANCE IN UWM-SPONSORED PROG. CONTACT L&S OVERSEAS PROG, GAR 107, 229-5182,section_listing,,Se 101,,Faculty,hours,,To be Arranged
root,course_listing,,422-515,PHYSICAL SEDIMENTOLOGY,3,U/G,; ; FIELDS TRIP FOR WHICH A FEE IS ASSESSED. PREREQ: JR ST; GEO SCI 511(P),section_listing,,La 901,W,Isbell,hours,10:30am,12:20pm
root,course_listing,,422-550,SOILS, LANDSCAPE, AND THE ENVIRONMENT,3,U/G,; ; REQUIRED FIELD TRIP. PREREQ: JR ST; GEO SCI 401(P) OR GEOG 475(P) OR CONS INSTR,section_listing,,Lc 401,TR,Lasca,hours,3:30pm,4:45pm
root,course_listing,#+,216-815,DISTRIBUTED INFORMATION SYSTEMS AND NETWORKS,2,G,; ; PREREQ: GRAD ST; BUS ADM 747(P) & 740(P),section_listing,e,Se 001,T,Jain,hours,7:30pm,9:10pm
root,course_listing,,422-655,TOPICS IN STRUCTURE AND TECTONICS:,1-3,U/G,; ; RETAKABLE W/CHG IN TOPIC TO 9 CR MAX. PREREQ: JR ST; GEO SCI 414(P) OR 555(P),section_listing,,Lc 401,MWF,Cronin
      Sverdrup,hours,,9:30am
root,course_listing,,424-101,FIRST-SEMESTER GERMAN,4,U,; (103) PREREQ: NONE ; ; L&S CREDIT FOR EQUIVALENT PREPARATION. LAB REQUIRED,section_listing,,Se 001,MWRF
      T,Schueller,hours,,9:30am 
          9:30am
root,course_listing,,424-101,FIRST-SEMESTER GERMAN,4,U,; (103) PREREQ: NONE ; ; L&S CREDIT FOR EQUIVALENT PREPARATION. LAB REQUIRED,section_listing,,Se 002,MWRF
      T,Barnes,hours,,10:30am 
          10:30am
root,course_listing,,424-101,FIRST-SEMESTER GERMAN,4,U,; (103) PREREQ: NONE ; ; L&S CREDIT FOR EQUIVALENT PREPARATION. LAB REQUIRED,section_listing,e,Se 003,MW
      M,Schulz
      Schulz,hours,6:30pm,8:10pm 
          5:30pm
root,course_listing,,424-102,SECOND-SEMESTER GERMAN,4,U,; (104) PREREQ: GERMAN 101(P), OR 1 YR HIGH SCHOOL GERMAN OR EQUIV AS DETERMINED BY PLACEMENT TEST ; ; L&S CREDIT FOR EQUIVALENT PREPARATION. LAB REQUIRED,section_listing,e,Se 002,MW
      W,GromesGromes,hours,6:30pm,8:10pm 5:30pm
root,course_listing,,424-111,GERMAN LIFE AND CIVILIZATION: PART I,3,U,; (HU) SATISFIES L&S INTERNATIONAL REQUIREMENT. PREREQ: NONE,section_listing,,Se 001,TR,Acad Staff,hours,9:30am,10:45am
root,course_listing,,424-111,GERMAN LIFE AND CIVILIZATION: PART I,3,U,; (HU) SATISFIES L&S INTERNATIONAL REQUIREMENT. PREREQ: NONE,section_listing,,Se 002,M,Davis,hours,3:30pm,6:10pm
root,course_listing,,424-203,THIRD-SEMESTER GERMAN,3,U,; ; PREREQ: GERMAN 102(P), 2 YR HS GERMAN, OR EQUIV AS DETERMINED BY PLACEMENT TEST ; ; L&S CREDIT FOR EQUIVALENT PREPARATION,section_listing,,Se 001,MWF,Gromes,hours,,9:30am
root,course_listing,,424-203,THIRD-SEMESTER GERMAN,3,U,; ; PREREQ: GERMAN 102(P), 2 YR HS GERMAN, OR EQUIV AS DETERMINED BY PLACEMENT TEST ; ; L&S CREDIT FOR EQUIVALENT PREPARATION,section_listing,e,Se 002,MW,Damm,hours,6:30pm,7:45pm
root,course_listing,,424-204,FOURTH-SEMESTER GERMAN,3,U,; ; PREREQ: GERMAN 203(P), 3 YR HS GERMAN, OR EQUIV AS DETERMINED BY PLACEMENT TEST ; ; L&S CREDIT FOR EQUIVALENT PREPARATION,section_listing,,Se 001,MWF,Schueller,hours,,10:30am
root,course_listing,,424-204,FOURTH-SEMESTER GERMAN,3,U,; ; PREREQ: GERMAN 203(P), 3 YR HS GERMAN, OR EQUIV AS DETERMINED BY PLACEMENT TEST ; ; L&S CREDIT FOR EQUIVALENT PREPARATION,section_listing,e,Se 002,MW,Behrend,hours,6:30pm,7:45pm
root,course_listing,#+,216-819,MANAGEMENT INFORMATION SYSTEMS INTERNSHIP,2,G,; ; PREREQ: GRAD ST; WRIT CONS INSTR,section_listing,,Se 001,,Haseman,hours,,To be Arranged
root,course_listing,,424-297,STUDY ABROAD,1-12,U,; ; RETAKABLE W/CHG IN TOPIC. PREREQ: ACCEPTANCE IN STUDY ABROAD PROG ; ; STUDY ABROAD REQUIRES ACCEPTANCE IN UWM-SPONSORED PROG. CONTACT L&S OVERSEAS PROG, GAR 107, 229-5182,section_listing,,Se 101,,Acad Staff,hours,,To be Arranged
root,course_listing,,424-326,THIRD YEAR COMPOSITION AND CONVERSATION,3,U,; ; PREREQ: GERMAN 204(P) OR EQUIV ; ; L&S CREDIT FOR EQUIVALENT PREPARATION,section_listing,,Se 001,MWF,Watson-Madler,hours,,11:30am
root,course_listing,,424-360,GERMAN FOR INTERNATIONAL BUSINESS COMMUNICATION I,3,U,; ; PREREQ: GERMAN 204(P) OR EQUIV,section_listing,,Se 001,MWF,Acad Staff,hours,,12:30pm
root,course_listing,,424-426,FOURTH-YEAR COMPOSITION AND CONVERSATION,3,U,; ; PREREQ: GERMAN 326(P) ; ; L&S CREDIT FOR EQUIVALENT PREPARATION,section_listing,,Se 001,TR,Davis,hours,9:30am,10:45am
root,course_listing,,424-458,POST-WAR GERMAN LITERATURE: 1945-65,3,U,; ; PREREQ: GERMAN 221(P). GERMAN 321(R) & 322(R),section_listing,,Se 001,MW,Watson-Madler,hours,3:30pm,4:45pm
root,course_listing,,424-497,STUDY ABROAD,1-12,U,; ; RETAKABLE W/CHG IN TOPIC. PREREQ: ACCEPTANCE FOR STUDY ABROAD PROG ; ; STUDY ABROAD REQUIRES ACCEPTANCE IN UWM-SPONSORED PROG. CONTACT L&S OVERSEAS PROG, GAR 107, 229-5182,section_listing,,Se 101,,Faculty,hours,,To be Arranged
root,course_listing,#,424-706,PRACTICUM IN GERMAN LANGUAGE METHODOLOGY AND PEDAGOGY,1,G,; ; RETAKABLE TO 2 CR MAX. PREREQ: GRAD ST; MAFLL 706(C) OR CONS INSTR,section_listing,,Se 001,,Bullock,hours,,To be Arranged
root,course_listing,,428-103,INTRODUCTION TO CLASSICAL GREEK I,4,U,; ; PREREQ: NONE,section_listing,,Se 001,MTWR,Monti,hours,,10:30am
root,course_listing,,437-101,INTRODUCTION TO HEALTH AND DISEASE,2,U,; ; PREREQ: NONE,section_listing,,Lc 401,R,Gratz,hours,10:30am,12:20pm
root,course_listing,,437-102,HEALTH CARE DELIVERY IN THE UNITED STATES,3,U,; ; PREREQ: NONE,section_listing,e,Lc 401,R,Garber,hours,5:30pm,8:10pm
root,course_listing,,437-105,SURVEY OF THE HEALTH PROFESSIONS,3,U,; (SS) PREREQ: NONE,section_listing,,Lc 401,MW,Gratz,hours,9:30am 9:30am,11:20am
root,course_listing,,437-203,HUMAN LIFE CYCLE,3,U,; (SS) PREREQ: SOPH ST OR CONS INSTR,section_listing,,Lc 401,TR,Faculty,hours,2:05pm,3:20pm
root,course_listing,#,437-220,LEADING HEALTHCARE PROFESSIONALS,3,U,; ; PREREQ: HLTHSCI 105(P) OR CONS INSTR,section_listing,,Lc 401,W,Stegall,hours,12:30pm,3:10pm
root,course_listing,#,437-420,ADVANCED SYSTEMS THINKING FOR HEALTHCARE LEADERS,3,U/G,; ; PREREQ: SR ST; HLTHSCI 220(P) & 307(P); HIA 340(P); BUS ADM 330(P); OR CONS INSTR,section_listing,,Lc 401,TR,Stegall,hours,9:30am,10:45am
root,course_listing,,437-580,HEALTH CARE ADMINISTRATION INTERNSHIP,3,U,; ; PREREQ: SR ST IN B.S.H.S. PROG & CONS INTERNSHIP COORDINATOR,section_listing,,La 801,,Madsen,hours,,To be Arranged
root,course_listing,,430-222,LANGUAGE OF MEDICINE,3,U,; ; PREREQ: NONE ; ; NO DROPS ALLOWED AFTER 5TH WK,section_listing,,Lc 401,TR,Verhagen,hours,9:30am,10:45am
root,course_listing,,430-222,LANGUAGE OF MEDICINE,3,U,; ; PREREQ: NONE ; ; NO DROPS ALLOWED AFTER 5TH WK,section_listing,,Lc 402,MW,Verhagen,hours,9:30am,10:45am
root,course_listing,#+,216-826,TAX PLANNING FOR INDIVIDUALS,3,G,; ; PREREQ: GRAD ST; BUS ADM 820(C),section_listing,e,Se 001,T,Konkol,hours,5:30pm,8:10pm
root,course_listing,,430-224,INTRODUCTION TO MICROCOMPUTERS FOR ALLIED HEALTH PROFESSIONS,3,U,; ; PREREQ: PROFESSIONAL OR PREPROFESSIONAL STUDENT IN ALLIED HEALTH ; ; ENROL IN LC 401 & LA 801 OR 802; PREFERENCE WILL BE GIVEN TO STUDENTS IN THE OT PROFESSIONAL PROGRAM FOR LA 801; OTHERS ENROL IN LA 802,section_listing,,Lc 401,T,Wilkes-Zemanov,hours,,2:30pm
root,course_listing,,430-224,INTRODUCTION TO MICROCOMPUTERS FOR ALLIED HEALTH PROFESSIONS,3,U,; ; PREREQ: PROFESSIONAL OR PREPROFESSIONAL STUDENT IN ALLIED HEALTH ; ; ENROL IN LC 401 & LA 801 OR 802; PREFERENCE WILL BE GIVEN TO STUDENTS IN THE OT PROFESSIONAL PROGRAM FOR LA 801; OTHERS ENROL IN LA 802,section_listing,,La 801,T,Martin-Terry,hours,3:30pm,6:00pm
root,course_listing,,430-224,INTRODUCTION TO MICROCOMPUTERS FOR ALLIED HEALTH PROFESSIONS,3,U,; ; PREREQ: PROFESSIONAL OR PREPROFESSIONAL STUDENT IN ALLIED HEALTH ; ; ENROL IN LC 401 & LA 801 OR 802; PREFERENCE WILL BE GIVEN TO STUDENTS IN THE OT PROFESSIONAL PROGRAM FOR LA 801; OTHERS ENROL IN LA 802,section_listing,,La 802,W,Besag,hours,2:30pm,5:00pm
root,course_listing,,430-250,ALLIED HEALTH INFORMATION METHODS,2,U,; ; PREREQ: SATISFACTION OF UWM'S ENGLISH COMPETENCY REQUIREMENT ; ; ENROL IN LC 403 & EITHER LA 801 OR 802,section_listing,,Lc 403,T,Lynch,hours,,12:30pm
root,course_listing,,430-250,ALLIED HEALTH INFORMATION METHODS,2,U,; ; PREREQ: SATISFACTION OF UWM'S ENGLISH COMPETENCY REQUIREMENT ; ; ENROL IN LC 403 & EITHER LA 801 OR 802,section_listing,,La 801,R,Lynch,hours,,12:30pm
root,course_listing,,430-250,ALLIED HEALTH INFORMATION METHODS,2,U,; ; PREREQ: SATISFACTION OF UWM'S ENGLISH COMPETENCY REQUIREMENT ; ; ENROL IN LC 403 & EITHER LA 801 OR 802,section_listing,,La 802,R,Lynch,hours,,11:30am
