metadata,nomenc,nomenc name,nom-item,nom-item code,desc,desc lang
metadata,nomenc,Agency,nom-item,EASA,Euroopa Lennundusohutusamet (EASA),et
metadata,nomenc,Agency,nom-item,EASA,Euroopan lentoturvallisuusvirasto (EASA),fi
metadata,nomenc,Agency,nom-item,EASA,Tijelo europskih regulatora za elektroničke komunikacije (BEREC) — Ured,hr
metadata,nomenc,Agency,nom-item,EASA,Európai Repülésbiztonsági Ügynökség (EASA),hu
metadata,nomenc,Agency,nom-item,EASA,Agenzia europea per la sicurezza aerea (EASA),it
metadata,nomenc,Agency,nom-item,EASA,Europos aviacijos saugos agentūra (EASA),lt
metadata,nomenc,Agency,nom-item,EASA,Eiropas Aviācijas drošības aģentūra (EASA),lv
metadata,nomenc,Agency,nom-item,EASA,Aġenzija Ewropea tas-Sikurezza tal-Avjazzjoni (EASA),mt
metadata,nomenc,Agency,nom-item,EASA,Europees Agentschap voor de veiligheid van de luchtvaart (EASA),nl
metadata,nomenc,Agency,nom-item,EASA,Europejska Agencja Bezpieczeństwa Lotniczego (EASA),pl
metadata,nomenc,Agency,nom-item,EASA,Agência Europeia para a Segurança da Aviação (EASA),pt
metadata,nomenc,Agency,nom-item,EASA,Agenția Europeană de Siguranță a Aviației (AESA),ro
metadata,nomenc,Agency,nom-item,EASA,Európska agentúra pre bezpečnosť letectva (EASA),sk
metadata,nomenc,Agency,nom-item,EASA,Evropska agencija za varnost v letalstvu (EASA),sl
metadata,nomenc,Agency,nom-item,EASA,Europeiska byrån för luftfartssäkerhet (Easa),sv
metadata,nomenc,Agency,nom-item,EASO,European Asylum Support Office (EASO),en
metadata,nomenc,Agency,nom-item,EASO,Bureau européen d’appui en matière d’asile (EASO),fr
metadata,nomenc,Agency,nom-item,EASO,Европейска служба за подкрепа в областта на убежището (EASO),bg
metadata,nomenc,Agency,nom-item,EASO,Evropský podpůrný úřad pro otázky azylu (EASO),cs
metadata,nomenc,Agency,nom-item,EASO,Det Europæiske Asylstøttekontor,da
metadata,nomenc,Agency,nom-item,EASO,Europäisches Unterstützungsbüro für Asylfragen (EASO),de
metadata,nomenc,Agency,nom-item,EASO,Ευρωπαϊκή Υπηρεσία Υποστήριξης για το Άσυλο (ΕΥΥΑ),el
metadata,nomenc,Agency,nom-item,EASO,Oficina europea de Apoyo en materia de Asilo (EASO),es
metadata,nomenc,Agency,nom-item,EASO,Euroopa Varjupaigaküsimuste Tugiamet (EASO),et
metadata,nomenc,Agency,nom-item,EASO,Euroopan turvapaikka-asioiden tukivirasto (EASO),fi
metadata,nomenc,Agency,nom-item,EASO,Prevoditeljski centar za tijela Europske unije,hr
metadata,nomenc,Agency,nom-item,EASO,Európai Menekültügyi Támogatási Hivatal (EMTH),hu
metadata,nomenc,Agency,nom-item,EASO,Ufficio europeo di sostegno per l’asilo (UESA),it
metadata,nomenc,Agency,nom-item,EASO,Europos prieglobsčio paramos biuras (EASO),lt
metadata,nomenc,Agency,nom-item,EASO,Eiropas Patvēruma atbalsta birojs (EASO),lv
metadata,nomenc,Agency,nom-item,EASO,Uffiċċju Ewropew ta' Appoġġ fil-qasam tal-Ażil (EASO) ,mt
metadata,nomenc,Agency,nom-item,EASO,Europees Ondersteuningsbureau voor asielzaken (EASO),nl
metadata,nomenc,Agency,nom-item,EASO,Europejski Urząd Wsparcia w dziedzinie Azylu (EASO),pl
metadata,nomenc,Agency,nom-item,EASO,Gabinete Europeu de Apoio em matéria de Asilo (EASO),pt
metadata,nomenc,Agency,nom-item,EASO,Biroul European de Sprijin pentru Azil (EASO),ro
metadata,nomenc,Agency,nom-item,EASO,Európsky podporný úrad pre azyl (EASO),sk
metadata,nomenc,Agency,nom-item,EASO,Evropski azilni podporni urad (EASO),sl
metadata,nomenc,Agency,nom-item,EASO,Europeiska stödkontoret för asylfrågor (Easo),sv
metadata,nomenc,Agency,nom-item,ECDC,European Centre for Disease Prevention and Control (ECDC),en
metadata,nomenc,Agency,nom-item,ECDC,Centre européen de prévention et de contrôle des maladies (ECDC),fr
metadata,nomenc,Agency,nom-item,ECDC,Европейски център за профилактика и контрол върху заболяванията (ECDC),bg
metadata,nomenc,Agency,nom-item,ECDC,Evropské středisko pro prevenci a kontrolu nemocí (ECDC),cs
metadata,nomenc,Agency,nom-item,ECDC,Det Europæiske Center for Forebyggelse af og Kontrol med Sygdomme,da
metadata,nomenc,Agency,nom-item,ECDC,Europäisches Zentrum für die Prävention und die Kontrolle von Krankheiten (ECDC),de
metadata,nomenc,Agency,nom-item,ECDC,Ευρωπαϊκό Κέντρο Πρόληψης και Ελέγχου Νόσων (ECDC),el
metadata,nomenc,Agency,nom-item,ECDC,Centro Europeo para la Prevención y el Control de las Enfermedades (CEPCE) ,es
metadata,nomenc,Agency,nom-item,ECDC,Haiguste Ennetamise ja Tõrje Euroopa Keskus (ECDC),et
metadata,nomenc,Agency,nom-item,ECDC,Euroopan tautien ehkäisy- ja -valvontakeskus (ECDC),fi
metadata,nomenc,Agency,nom-item,ECDC,Europski centar za razvoj strukovnog osposobljavanja (CEDEFOP),hr
metadata,nomenc,Agency,nom-item,ECDC,Európai Betegségmegelőzési és Járványvédelmi Központ (ECDC),hu
metadata,nomenc,Agency,nom-item,ECDC,Centro europeo per la prevenzione e il controllo delle malattie (CEPCM),it
metadata,nomenc,Agency,nom-item,ECDC,Europos ligų prevencijos ir kontrolės centras (ECDC),lt
metadata,nomenc,Agency,nom-item,ECDC,Eiropas Slimību profilakses un kontroles centrs (ECDC),lv
metadata,nomenc,Agency,nom-item,ECDC,Ċentru Ewropew għall-Prevenzjoni u l-Kontroll tal-Mard (ECDC),mt
metadata,nomenc,Agency,nom-item,ECDC,Europees Centrum voor ziektepreventie en -bestrijding (ECDC),nl
metadata,nomenc,Agency,nom-item,ECDC,Europejskie Centrum ds. Zapobiegania i Kontroli Chorób (ECDC),pl
metadata,nomenc,Agency,nom-item,ECDC,Centro Europeu de Prevenção e Controlo das Doenças (ECDC),pt
metadata,nomenc,Agency,nom-item,ECDC,Centrul European de Prevenire și Control al Bolilor (ECDC),ro
metadata,nomenc,Agency,nom-item,ECDC,Európske centrum pre prevenciu a kontrolu chorôb (ECDC),sk
metadata,nomenc,Agency,nom-item,ECDC,Evropski center za preprečevanje in obvladovanje bolezni,sl
metadata,nomenc,Agency,nom-item,ECDC,Europeiska centrumet för förebyggande och kontroll av sjukdomar (ECDC),sv
metadata,nomenc,Agency,nom-item,ECHA,European Chemicals Agency (ECHA),en
metadata,nomenc,Agency,nom-item,ECHA,Agence européenne des produits chimiques (ECHA),fr
metadata,nomenc,Agency,nom-item,ECHA,Европейска агенция по химикали (ЕСНА),bg
metadata,nomenc,Agency,nom-item,ECHA,Evropská agentura pro chemické látky (ECHA),cs
metadata,nomenc,Agency,nom-item,ECHA,Det Europæiske Kemikalieagentur,da
metadata,nomenc,Agency,nom-item,ECHA,Europäische Chemikalienagentur (ECHA),de
metadata,nomenc,Agency,nom-item,ECHA,Ευρωπαϊκός οργανισμός Χημικών Προϊόντων (ECHA),el
metadata,nomenc,Agency,nom-item,ECHA,Agencia Europea de Sustancias y Mezclas Químicas (ECHA),es
metadata,nomenc,Agency,nom-item,ECHA,Euroopa Kemikaaliamet (ECHA),et
metadata,nomenc,Agency,nom-item,ECHA,Euroopan kemikaalivirasto (ECHA),fi
metadata,nomenc,Agency,nom-item,ECHA,Europska visoka policijska škola (CEPOL),hr
metadata,nomenc,Agency,nom-item,ECHA,Európai Vegyianyag-ügynökség (ECHA),hu
metadata,nomenc,Agency,nom-item,ECHA,Agenzia europea per le sostanze chimiche (ECHA),it
metadata,nomenc,Agency,nom-item,ECHA,Europos cheminių medžiagų agentūra (ECHA),lt
metadata,nomenc,Agency,nom-item,ECHA,Eiropas Ķimikāliju aģentūra (ECHA),lv
metadata,nomenc,Agency,nom-item,ECHA,Aġenzija Ewropea għas-Sustanzi Kimiċi (ECHA),mt
metadata,nomenc,Agency,nom-item,ECHA,Europees Agentschap voor chemische stoffen (ECHA),nl
metadata,nomenc,Agency,nom-item,ECHA,Europejska Agencja Chemikaliów (ECHA),pl
metadata,nomenc,Agency,nom-item,ECHA,Agência Europeia dos Produtos Químicos (ECHA),pt
metadata,nomenc,Agency,nom-item,ECHA,Agenția Europeană pentru Produse Chimice (ECHA),ro
metadata,nomenc,Agency,nom-item,ECHA,Európska chemická agentúra (ECHA),sk
metadata,nomenc,Agency,nom-item,ECHA,Evropska agencija za kemikalije (ECHA),sl
metadata,nomenc,Agency,nom-item,ECHA,Europeiska kemikaliemyndigheten (ECHA),sv
metadata,nomenc,Agency,nom-item,EEA,European Environment Agency (EEA),en
metadata,nomenc,Agency,nom-item,EEA,Agence européenne pour l’environnement (AEE),fr
metadata,nomenc,Agency,nom-item,EEA,Европейска агенция за околната среда (ЕАОС),bg
metadata,nomenc,Agency,nom-item,EEA,Evropská agentura pro životní prostředí (EEA),cs
metadata,nomenc,Agency,nom-item,EEA,Det Europæiske Miljøagentur,da
metadata,nomenc,Agency,nom-item,EEA,Europäische Umweltagentur (EUA),de
metadata,nomenc,Agency,nom-item,EEA,Ευρωπαϊκός οργανισμός Περιβάλλοντος (EEA),el
metadata,nomenc,Agency,nom-item,EEA,Agencia Europea de Medio Ambiente (AEMA),es
metadata,nomenc,Agency,nom-item,EEA,Euroopa Keskkonnaagentuur (EEA),et
metadata,nomenc,Agency,nom-item,EEA,Euroopan ympäristökeskus (EEA),fi
metadata,nomenc,Agency,nom-item,EEA,Europska agencija za kontrolu ribarstva (EFCA),hr
metadata,nomenc,Agency,nom-item,EEA,Európai Környezetvédelmi Ügynökség (EKÜ),hu
metadata,nomenc,Agency,nom-item,EEA,Agenzia europea dell'ambiente,it
metadata,nomenc,Agency,nom-item,EEA,Europos aplinkos agentūra (EAA),lt
metadata,nomenc,Agency,nom-item,EEA,Eiropas Vides aģentūra (EVA),lv
metadata,nomenc,Agency,nom-item,EEA,Aġenzija Ewropea għall-Ambjent (EEA),mt
metadata,nomenc,Agency,nom-item,EEA,Europees Milieuagentschap (EMA),nl
metadata,nomenc,Agency,nom-item,EEA,Europejska Agencja Środowiska (EEA),pl
metadata,nomenc,Agency,nom-item,EEA,Agência Europeia do Ambiente (EEA),pt
metadata,nomenc,Agency,nom-item,EEA,Agenția Europeană de Mediu (AEM),ro
metadata,nomenc,Agency,nom-item,EEA,Európska environmentálna agentúra (EEA),sk
metadata,nomenc,Agency,nom-item,EEA,Evropska agencija za okolje (EEA),sl
metadata,nomenc,Agency,nom-item,EEA,Europeiska miljöbyrån (EEA),sv
metadata,nomenc,Agency,nom-item,EFSA,European Food Safety Authority (EFSA),en
metadata,nomenc,Agency,nom-item,EFSA,Autorité européenne de sécurité des aliments (EFSA),fr
metadata,nomenc,Agency,nom-item,EFSA,Европейски орган за безопасност на храните (ЕОБХ),bg
metadata,nomenc,Agency,nom-item,EFSA,Evropský úřad pro bezpečnost potravin (EFSA),cs
metadata,nomenc,Agency,nom-item,EFSA,Den Europæiske Fødevaresikkerhedsautoritet,da
metadata,nomenc,Agency,nom-item,EFSA,Europäische Behörde für Lebensmittelsicherheit (EFSA),de
metadata,nomenc,Agency,nom-item,EFSA,Ευρωπαϊκή Αρχή για την Ασφάλεια των Τροφίμων (EFSA),el
metadata,nomenc,Agency,nom-item,EFSA,Autoridad Europea de Seguridad Alimentaria (EFSA),es
metadata,nomenc,Agency,nom-item,EFSA,Euroopa Toiduohutusamet (EFSA),et
metadata,nomenc,Agency,nom-item,EFSA,Euroopan elintarviketurvallisuusviranomainen (EFSA),fi
metadata,nomenc,Agency,nom-item,EFSA,Zajedničko poduzeće „Clean Sky”,hr
metadata,nomenc,Agency,nom-item,EFSA,Európai Élelmiszerbiztonsági Hatóság (EFSA),hu
metadata,nomenc,Agency,nom-item,EFSA,Autorità europea per la sicurezza alimentare ,it
metadata,nomenc,Agency,nom-item,EFSA,Europos maisto saugos tarnyba (EFSA),lt
metadata,nomenc,Agency,nom-item,EFSA,Eiropas Pārtikas nekaitīguma iestāde (EFSA),lv
metadata,nomenc,Agency,nom-item,EFSA,Awtorità Ewropea dwar is-Sigurtà fl-Ikel (EFSA),mt
metadata,nomenc,Agency,nom-item,EFSA,Europese Autoriteit voor voedselveiligheid (EFSA),nl
metadata,nomenc,Agency,nom-item,EFSA,Europejski Urząd ds. Bezpieczeństwa Żywności (EFSA),pl
metadata,nomenc,Agency,nom-item,EFSA,Autoridade Europeia para a Segurança dos Alimentos (EFSA),pt
metadata,nomenc,Agency,nom-item,EFSA,Autoritatea Europeană pentru Siguranța Alimentară (EFSA),ro
metadata,nomenc,Agency,nom-item,EFSA,Európsky úrad pre bezpečnosť potravín (EFSA),sk
metadata,nomenc,Agency,nom-item,EFSA,Evropska agencija za varnost hrane (EFSA),sl
metadata,nomenc,Agency,nom-item,EFSA,Europeiska myndigheten för livsmedelssäkerhet (Efsa),sv
metadata,nomenc,Agency,nom-item,EIT,European Institute of Innovation and Technology,en
metadata,nomenc,Agency,nom-item,EIT,Institut européen d'innovation et de technologie,fr
metadata,nomenc,Agency,nom-item,EIT,Европейски институт за иновации и технологии,bg
metadata,nomenc,Agency,nom-item,EIT,Evropský inovační a technologický institut,cs
metadata,nomenc,Agency,nom-item,EIT,Det Europæiske Institut for Innovation og Teknologi,da
metadata,nomenc,Agency,nom-item,EIT,Europäisches Innovations- und Technologieinstitut (EIT),de
metadata,nomenc,Agency,nom-item,EIT,Ευρωπαϊκό Ινστιτούτο Καινοτομίας και Τεχνολογίας,el
metadata,nomenc,Agency,nom-item,EIT,Instituto Europeo de Innovación y Tecnología,es
metadata,nomenc,Agency,nom-item,EIT,Euroopa Innovatsiooni- ja Tehnoloogiainstituut,et
metadata,nomenc,Agency,nom-item,EIT,Euroopan innovaatio- ja teknologiainstituutti,fi
metadata,nomenc,Agency,nom-item,EIT,Izvršna agencija za obrazovanje, audiovizualnu politiku i kulturu (EACEA),hr
metadata,nomenc,Agency,nom-item,EIT,Európai Innovációs és Technológiai Intézet,hu
metadata,nomenc,Agency,nom-item,EIT,Istituto europeo di innovazione e tecnologia,it
metadata,nomenc,Agency,nom-item,EIT,Europos inovacijos ir technologijos institutas,lt
metadata,nomenc,Agency,nom-item,EIT,Eiropas Inovāciju un tehnoloģiju institūts ,lv
metadata,nomenc,Agency,nom-item,EIT,Istitut Ewropew tal-Innovazzjoni u t-Teknoloġija ,mt
metadata,nomenc,Agency,nom-item,EIT,Europees Instituut voor innovatie en technologie,nl
metadata,nomenc,Agency,nom-item,EIT,Europejski Instytut Innowacji i Technologii,pl
metadata,nomenc,Agency,nom-item,EIT,Instituto Europeu de Inovação e Tecnologia ,pt
metadata,nomenc,Agency,nom-item,EIT,Institutul European de Inovare și Tehnologie,ro
metadata,nomenc,Agency,nom-item,EIT,Európsky inovačný a technologický inštitút ,sk
metadata,nomenc,Agency,nom-item,EIT,Evropski inštitut za inovacije in tehnologijo,sl
metadata,nomenc,Agency,nom-item,EIT,Europeiska institutet för innovation och teknik,sv
metadata,nomenc,Agency,nom-item,EMCDDA,European Monitoring Centre for Drugs and Drug Addiction (EMCDDA),en
metadata,nomenc,Agency,nom-item,EMCDDA,Observatoire européen des drogues et des toxicomanies (OEDT),fr
metadata,nomenc,Agency,nom-item,EMCDDA,Европейски център за мониторинг на наркотици и наркомании  (ЕЦМНН),bg
metadata,nomenc,Agency,nom-item,EMCDDA,Evropské monitorovací centrum pro drogy a drogovou závislost (EMCDDA),cs
metadata,nomenc,Agency,nom-item,EMCDDA,Det Europæiske Overvågningscenter for Narkotika og Narkotikamisbrug,da
metadata,nomenc,Agency,nom-item,EMCDDA,Europäische Beobachtungsstelle für Drogen und Drogensucht (EBDD),de
metadata,nomenc,Agency,nom-item,EMCDDA,Ευρωπαϊκό Κέντρο Παρακολούθησης Ναρκωτικών και Τοξικομανίας (EMCDDA),el
metadata,nomenc,Agency,nom-item,EMCDDA,Observatorio Europeo de las Drogas y las Toxicomanías (OEDT),es
metadata,nomenc,Agency,nom-item,EMCDDA,Euroopa Narkootikumide ja Narkomaania Seirekeskus (EMCDDA),et
metadata,nomenc,Agency,nom-item,EMCDDA,Euroopan huumausaineiden ja niiden väärinkäytön seurantakeskus (EMCDDA),fi
metadata,nomenc,Agency,nom-item,EMCDDA,Izvršna agencija za konkurentnost i inovacije (EACI),hr
metadata,nomenc,Agency,nom-item,EMCDDA,Kábítószer és Kábítószerfüggőség Európai Megfigyelőközpontja (EMCDDA),hu
metadata,nomenc,Agency,nom-item,EMCDDA,Osservatorio europeo delle droghe e delle tossicodipendenze (OEDT),it
metadata,nomenc,Agency,nom-item,EMCDDA,Europos narkotikų ir narkomanijos stebėsenos centras (ENNSC),lt
metadata,nomenc,Agency,nom-item,EMCDDA,Eiropas Narkotiku un narkomānijas uzraudzības centrs (EMCDDA),lv
metadata,nomenc,Agency,nom-item,EMCDDA,Ċentru Ewropew għall-Monitoraġġ tad-Droga u d-Dipendenza fuq id-Droga (EMCDDA),mt
metadata,nomenc,Agency,nom-item,EMCDDA,Europees Waarnemingscentrum voor drugs en drugsverslaving (EWDD),nl
metadata,nomenc,Agency,nom-item,EMCDDA,Europejskie Centrum Monitorowania Narkotyków i Narkomanii (EMCDDA),pl
metadata,nomenc,Agency,nom-item,EMCDDA,Observatório Europeu da Droga e da Toxicodependência (EMCDDA),pt
metadata,nomenc,Agency,nom-item,EMCDDA,Observatorul European pentru Droguri și Toxicomanie (OEDT),ro
metadata,nomenc,Agency,nom-item,EMCDDA,Európske monitorovacie centrum pre drogy a drogovú závislosť (EMCDDA),sk
metadata,nomenc,Agency,nom-item,EMCDDA,Evropski center za spremljanje drog in zasvojenosti z drogami (EMCDDA),sl
metadata,nomenc,Agency,nom-item,EMCDDA,Europeiska centrumet för kontroll av narkotika och narkotikamissbruk (ECNN),sv
metadata,nomenc,Agency,nom-item,EMA,European Medicines Agency (EMA),en
metadata,nomenc,Agency,nom-item,EMA,Agence européenne des médicaments (EMA),fr
metadata,nomenc,Agency,nom-item,EMA,Европейска агенция по лекарствата (EMA),bg
metadata,nomenc,Agency,nom-item,EMA,Evropská agentura pro léčivé přípravky (EMA),cs
metadata,nomenc,Agency,nom-item,EMA,Det Europæiske Lægemiddelagentur,da
metadata,nomenc,Agency,nom-item,EMA,Europäische Arzneimittel-Agentur (EMA),de
metadata,nomenc,Agency,nom-item,EMA,Ευρωπαϊκός Οργανισμός Φαρμάκων (EMA),el
metadata,nomenc,Agency,nom-item,EMA,Agencia Europea de Medicamentos (EMA),es
metadata,nomenc,Agency,nom-item,EMA,Euroopa Ravimiamet (EMA),et
metadata,nomenc,Agency,nom-item,EMA,Euroopan lääkevirasto (EMA),fi
metadata,nomenc,Agency,nom-item,EMA,Izvršna agencija za zdravlje i potrošače (EAHC),hr
metadata,nomenc,Agency,nom-item,EMA,Európai Gyógyszerügynökség (EMA),hu
metadata,nomenc,Agency,nom-item,EMA,Agenzia europea per i medicinali (EMA),it
metadata,nomenc,Agency,nom-item,EMA,Europos vaistų agentūra (EMA),lt
metadata,nomenc,Agency,nom-item,EMA,Eiropas Zāļu aģentūra (EMA),lv
metadata,nomenc,Agency,nom-item,EMA,Aġenzija Ewropea għall-Mediċini (EMA),mt
metadata,nomenc,Agency,nom-item,EMA,Europees Geneesmiddelenbureau (EMA),nl
metadata,nomenc,Agency,nom-item,EMA,Europejska Agencja Leków (EMA),pl
metadata,nomenc,Agency,nom-item,EMA,Agência Europeia de Medicamentos (EMA),pt
metadata,nomenc,Agency,nom-item,EMA,Agenția Europeană pentru Medicamente (EMA),ro
metadata,nomenc,Agency,nom-item,EMA,Európska agentúra pre lieky (EMA),sk
metadata,nomenc,Agency,nom-item,EMA,Evropska agencija za zdravila (EMA),sl
metadata,nomenc,Agency,nom-item,EMA,Europeiska läkemedelsmyndigheten (EMA),sv
metadata,nomenc,Agency,nom-item,EMSA,European Maritime Safety Agency (EMSA),en
metadata,nomenc,Agency,nom-item,EMSA,Agence européenne pour la sécurité maritime (EMSA),fr
metadata,nomenc,Agency,nom-item,EMSA,Европейска агенция по морска безопасност (ЕАМБ),bg
metadata,nomenc,Agency,nom-item,EMSA,Evropská agentura pro námořní bezpečnost (EMSA),cs
metadata,nomenc,Agency,nom-item,EMSA,Det Europæiske Søfartssikkerhedsagentur,da
